SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK,OPERA_PV
230118840029.0,167.0,,73.0,5.0,2.0
230118840030.0,1020.0,,69.0,5.0,2.0
230118840036.0,,,,,1.0
230118840037.0,,,82.0,5.0,2.0
230118840043.0,283.0,,320.0,,2.0
230118840046.0,399.0,,120.0,5.0,2.0
230118840051.0,25.0,,87.0,4.0,2.0
230118840053.0,800.0,,105.0,,2.0
230118929002.0,,,76.0,6.0,1.0
230118929004.0,260.0,,200.0,,1.0
230118929009.0,,,,,2.0
230118929010.0,830.0,,76.0,4.0,2.0
230118929019.0,,,,,1.0
230118929020.0,,,,,1.0
230118929026.0,500.0,,250.0,,1.0
230118929028.0,,,264.0,5.0,1.0
230118929029.0,500.0,,82.0,2.0,2.0
230118929030.0,,,,,1.0
230118929036.0,,,,,2.0
230118929037.0,,,212.0,4.0,1.0
230118929043.0,,,,,2.0
230118929044.0,1142.0,,69.0,5.0,2.0
230118963001.0,150.0,,89.0,4.0,2.0
230118963002.0,,,,,2.0
230118963011.0,294.0,,76.0,4.0,2.0
230118963014.0,1179.0,,70.0,2.0,2.0
230118963020.0,130.0,,87.0,4.0,1.0
230118963021.0,,,88.0,4.0,2.0
230118963023.0,130.0,,150.0,,1.0
230118963024.0,,,,,2.0
230118963029.0,295.0,,81.0,5.0,1.0
230118963030.0,,,,,2.0
230118963039.0,,,77.0,3.0,1.0
230118963040.0,,,88.0,4.0,2.0
230118963044.0,,,82.0,5.0,2.0
230118963048.0,29.0,,50.0,,1.0
230118963050.0,14.0,,350.0,,1.0
230118963052.0,,,264.0,5.0,1.0
230118963057.0,325.0,,159.0,,2.0
230118963058.0,58.0,,96.0,,1.0
230118963064.0,229.0,,70.0,2.0,2.0
230118963066.0,759.0,,70.0,2.0,2.0
230128777002.0,158.0,,93.0,2.0,1.0
230128777003.0,250.0,,125.0,,1.0
230128777009.0,592.0,,60.0,1.0,1.0
230128777010.0,1049.0,,73.0,5.0,2.0
230128777018.0,339.0,,65.0,3.0,1.0
230128777021.0,,,123.0,2.0,1.0
230128777025.0,955.0,,87.0,4.0,1.0
230128777026.0,1003.0,,87.0,4.0,1.0
230128777029.0,,,400.0,5.0,2.0
230128777030.0,,,,,1.0
230128777032.0,115.0,,87.0,4.0,1.0
230128777036.0,1375.0,,340.0,5.0,2.0
230128777038.0,1200.0,,63.0,,2.0
230128777044.0,576.0,,75.0,4.0,1.0
230128777045.0,700.0,,300.0,,2.0
230128777050.0,,,66.0,4.0,1.0
230128777053.0,,,256.0,6.0,1.0
230128777057.0,,,326.0,6.0,1.0
230128777059.0,,,80.0,4.0,2.0
230128777066.0,738.0,,252.0,,1.0
230128777068.0,200.0,,125.0,,2.0
230128801001.0,404.0,,70.0,2.0,2.0
230128801003.0,707.0,,81.0,5.0,1.0
230128801008.0,819.0,,73.0,5.0,2.0
230128801009.0,600.0,,100.0,,1.0
230128801015.0,,,,,1.0
230128801016.0,,,,,2.0
230128801024.0,634.0,,87.0,4.0,1.0
230128801026.0,664.0,,75.0,4.0,1.0
230128801033.0,250.0,,125.0,,1.0
230128801035.0,,,,,2.0
230128801040.0,,,87.0,4.0,1.0
230128801042.0,2465.0,,180.0,4.0,1.0
230128801044.0,,,326.0,6.0,1.0
230128801045.0,854.0,,87.0,4.0,1.0
230128801050.0,420.0,,100.0,,2.0
230128801051.0,,,,,1.0
230128801057.0,315.0,,76.0,6.0,1.0
230128801058.0,,,90.0,4.0,2.0
230128801068.0,,,,,1.0
230128801069.0,1025.0,,300.0,,1.0
230128801070.0,,,400.0,5.0,2.0
230128801071.0,1500.0,,450.0,,2.0
230128801072.0,500.0,,248.0,,2.0
230128840004.0,347.0,,63.0,,1.0
230128840007.0,,1.0,499.0,7.0,2.0
230128840009.0,,,,,1.0
230128840011.0,,,80.0,4.0,2.0
230128840015.0,268.0,,87.0,4.0,1.0
230128840016.0,,,89.0,4.0,2.0
230128840022.0,199.0,,87.0,4.0,1.0
230128840023.0,482.0,,87.0,4.0,1.0
230128840030.0,389.0,,70.0,2.0,2.0
230128840032.0,225.0,,65.0,,1.0
230128840036.0,,,87.0,4.0,2.0
230128840038.0,,,53.0,4.0,1.0
230128840043.0,818.0,,116.0,5.0,2.0
230128840044.0,,,80.0,4.0,2.0
230128840050.0,,,57.0,5.0,1.0
230128840052.0,,,95.0,5.0,1.0
230128840057.0,,,48.0,5.0,1.0
230128840058.0,,,82.0,5.0,2.0
230128840067.0,875.0,,75.0,4.0,1.0
230128840068.0,770.0,,43.0,,2.0
230128840071.0,2400.0,,69.0,5.0,2.0
230128840073.0,,,326.0,6.0,1.0
230128840079.0,360.0,,70.0,2.0,2.0
230128928001.0,,,,,2.0
230128928005.0,,,,,2.0
230128928009.0,,,71.0,1.0,1.0
230128928010.0,,,,,2.0
230128928016.0,800.0,,42.0,,1.0
230128928017.0,,,69.0,1.0,2.0
230128928022.0,,,103.0,4.0,1.0
230128928023.0,1443.0,,76.0,4.0,2.0
230128928029.0,363.0,,75.0,4.0,1.0
230128928030.0,,,123.0,2.0,1.0
230128928036.0,,,123.0,2.0,1.0
230128928037.0,,,89.0,4.0,2.0
230128928045.0,,,80.0,4.0,2.0
230128928049.0,607.0,,63.0,4.0,2.0
230128928054.0,,,,,1.0
230128928055.0,0.0,,137.0,5.0,2.0
230128928057.0,,,,,1.0
230128928058.0,,,57.0,5.0,1.0
230128928064.0,,,69.0,5.0,2.0
230128928065.0,,,,,1.0
230128929004.0,,,103.0,1.0,2.0
230128929006.0,,,105.0,,1.0
230128929010.0,337.0,,73.0,5.0,2.0
230128929011.0,,,,,1.0
230128929018.0,,,,,2.0
230128929019.0,2560.0,,75.0,4.0,2.0
230128929024.0,,,,,1.0
230128929027.0,,,,,2.0
230128929031.0,1008.0,,76.0,4.0,2.0
230128929034.0,,,,,1.0
230128929038.0,,,141.0,5.0,2.0
230128929039.0,565.0,,183.0,,2.0
230128929043.0,,,,,1.0
230128929044.0,,,,,1.0
230128929050.0,,,111.0,5.0,1.0
230128929051.0,,,,,2.0
230128929058.0,,,,,1.0
230128929059.0,,,,,2.0
230128929065.0,,1.0,557.0,6.0,2.0
230128929067.0,,,,,2.0
230128929071.0,,,,,2.0
230128929072.0,,,400.0,5.0,2.0
230128929080.0,,,84.0,1.0,1.0
230128929082.0,,,,,2.0
230128929085.0,146.0,,56.0,4.0,1.0
230128929086.0,,,,,1.0
230128963001.0,477.0,,70.0,2.0,2.0
230128963002.0,116.0,,50.0,,2.0
230128963009.0,,,,,2.0
230128963010.0,587.0,,70.0,2.0,2.0
230128963016.0,325.0,,400.0,,1.0
230128963017.0,418.0,,65.0,3.0,1.0
230128963022.0,,,,,1.0
230128963027.0,,,,,2.0
230128963029.0,,,,,1.0
230128963030.0,,,,,1.0
230128963036.0,,,87.0,4.0,1.0
230128963037.0,347.0,,40.0,,2.0
230128963045.0,1236.0,,87.0,4.0,1.0
230128963048.0,78.0,,175.0,,2.0
230128963050.0,,,117.0,6.0,1.0
230128963052.0,,,,,1.0
230128963059.0,,,63.0,4.0,2.0
230128963060.0,447.0,,75.0,4.0,1.0
230128963064.0,,,,,1.0
230128963066.0,,,53.0,4.0,1.0
230128963071.0,,,,,2.0
230128963072.0,58.0,,50.0,,2.0
230128963078.0,,,,,2.0
230128963079.0,188.0,,100.0,,1.0
230128963086.0,,,,,1.0
230128963088.0,256.0,,71.0,1.0,1.0
230138019001.0,566.0,,76.0,4.0,2.0
230138019003.0,,,87.0,4.0,1.0
230138019007.0,,,,,2.0
230138019008.0,,,82.0,5.0,2.0
230138019010.0,,,,,1.0
230138019015.0,,,82.0,2.0,2.0
230138019019.0,950.0,,1519.0,6.0,1.0
230138019022.0,492.0,,100.0,,1.0
230138019025.0,,,326.0,6.0,1.0
230138019029.0,,,141.0,5.0,2.0
230138019030.0,800.0,,200.0,,1.0
230138019037.0,2000.0,,275.0,,1.0
230138019039.0,,,,,1.0
230138019043.0,697.0,,90.0,,2.0
230138019044.0,218.0,,104.0,2.0,1.0
230138019050.0,,,67.0,1.0,2.0
230138019052.0,1170.0,,104.0,2.0,1.0
230138310005.0,,,80.0,4.0,2.0
230138310006.0,2274.0,,288.0,6.0,2.0
230138310010.0,,,,,2.0
230138310014.0,,,82.0,5.0,2.0
230138310016.0,1500.0,,150.0,,2.0
230138310019.0,,,70.0,2.0,2.0
230138310022.0,678.0,,93.0,2.0,1.0
230138310023.0,,,264.0,5.0,1.0
230138310029.0,,,117.0,6.0,1.0
230138310030.0,950.0,,100.0,,2.0
230138310037.0,892.0,,104.0,2.0,1.0
230138310038.0,457.0,,70.0,2.0,2.0
230138310047.0,,,,,2.0
230138711004.0,,,53.0,4.0,1.0
230138711005.0,,,,,2.0
230138711010.0,400.0,,175.0,,1.0
230138711011.0,,,45.0,4.0,1.0
230138711016.0,440.0,,104.0,2.0,1.0
230138711017.0,0.0,,437.0,6.0,1.0
230138711022.0,800.0,,125.0,,2.0
230138711024.0,262.0,,104.0,2.0,1.0
230138711029.0,774.0,,600.0,,2.0
230138711031.0,75.0,,65.0,,2.0
230138711036.0,174.0,,40.0,,1.0
230138711038.0,,,70.0,2.0,2.0
230138777001.0,422.0,,76.0,4.0,2.0
230138777002.0,1543.0,,87.0,4.0,1.0
230138777004.0,,,,,2.0
230138777008.0,1545.0,,400.0,,2.0
230138777011.0,1306.0,,288.0,6.0,2.0
230138777015.0,,,72.0,5.0,2.0
230138777016.0,2000.0,,650.0,,1.0
230138777024.0,553.0,,104.0,2.0,1.0
230138777026.0,359.0,,70.0,2.0,2.0
230138777030.0,187.0,,70.0,2.0,2.0
230138777031.0,200.0,,140.0,,2.0
230138777038.0,401.0,,104.0,2.0,1.0
230138777039.0,845.0,,70.0,2.0,2.0
230138777044.0,823.0,,225.0,5.0,1.0
230138777045.0,,,141.0,5.0,2.0
230138777053.0,434.0,,40.0,,2.0
230138840004.0,457.0,,76.0,4.0,2.0
230138840007.0,,,99.0,6.0,1.0
230138840013.0,,,389.0,6.0,1.0
230138840014.0,,,116.0,5.0,2.0
230138840017.0,330.0,,83.0,,2.0
230138840019.0,,,84.0,1.0,1.0
230138840022.0,1200.0,,250.0,,2.0
230138840027.0,587.0,,70.0,2.0,2.0
230138840029.0,,,,,2.0
230138840030.0,733.0,,104.0,2.0,1.0
230138840041.0,,,264.0,5.0,1.0
230138840042.0,,,169.0,7.0,2.0
230138840043.0,478.0,,70.0,2.0,2.0
230138840046.0,,,,,2.0
230138840050.0,,,88.0,4.0,2.0
230138840051.0,,,,,1.0
230138840058.0,,,123.0,2.0,1.0
230138840059.0,927.0,,70.0,2.0,2.0
230138929002.0,706.0,,87.0,4.0,1.0
230138929003.0,,,328.0,6.0,1.0
230138929011.0,,,,,2.0
230138929012.0,,,264.0,5.0,1.0
230138929015.0,509.0,,288.0,6.0,2.0
230138929016.0,,,57.0,5.0,1.0
230138929017.0,,,,,2.0
230138929022.0,112.0,,455.0,6.0,2.0
230138929023.0,,,,,1.0
230138929027.0,,,,,2.0
230138929031.0,,,82.0,2.0,2.0
230138929032.0,,,326.0,6.0,1.0
230138929037.0,,,80.0,4.0,2.0
230138929043.0,830.0,,104.0,2.0,1.0
230138929044.0,489.0,,143.0,7.0,1.0
230138929054.0,,,,,1.0
230138929055.0,,,,,1.0
230138929057.0,,,,,1.0
230138929058.0,,,,,1.0
230138929064.0,510.0,,65.0,3.0,1.0
230138929065.0,651.0,,104.0,2.0,1.0
230138963001.0,1023.0,,87.0,4.0,1.0
230138963002.0,557.0,,87.0,4.0,1.0
230138963008.0,,,82.0,5.0,2.0
230138963009.0,,,87.0,4.0,2.0
230138963017.0,,,,,1.0
230138963020.0,521.0,,100.0,,2.0
230138963023.0,7.0,,22.0,,1.0
230138963024.0,304.0,,82.0,2.0,2.0
230138963030.0,0.0,,400.0,5.0,2.0
230138963031.0,304.0,,130.0,,2.0
230138963036.0,315.0,,70.0,2.0,2.0
230138963040.0,,,326.0,6.0,1.0
230138963047.0,44.0,,75.0,,1.0
230138963049.0,307.0,,70.0,2.0,2.0
230138963055.0,217.0,,63.0,,2.0
230138963056.0,445.0,,104.0,2.0,1.0
230138963057.0,217.0,,70.0,2.0,2.0
230148019111.0,,,,,1.0
230148840041.0,,,,,1.0
230148840091.0,,,,,2.0
230158407003.0,,,103.0,4.0,1.0
230158407004.0,,,,,1.0
230158407009.0,,,98.0,1.0,1.0
230158407010.0,,,95.0,5.0,1.0
230158407013.0,,,53.0,4.0,1.0
230158407016.0,,,82.0,2.0,2.0
230158407019.0,415.0,,80.0,4.0,2.0
230158407022.0,,,121.0,1.0,2.0
230158407025.0,,,123.0,2.0,1.0
230158407029.0,,,248.0,6.0,1.0
230158407030.0,,,,,1.0
230158407033.0,,,72.0,5.0,2.0
230158407036.0,,,,,1.0
230158407037.0,,,,,1.0
230158407041.0,,,87.0,4.0,2.0
230158407045.0,,,457.0,6.0,1.0
230158407046.0,15.0,,86.0,5.0,2.0
230158407050.0,,,339.0,6.0,2.0
230158407054.0,,,82.0,5.0,2.0
230158407055.0,,,457.0,6.0,1.0
230158407058.0,,,,,1.0
230158407062.0,,,,,2.0
230158407064.0,,,326.0,6.0,1.0
230158407067.0,,,264.0,5.0,1.0
230158407070.0,265.0,,400.0,5.0,2.0
230158407075.0,,,103.0,4.0,1.0
230158407076.0,,,264.0,5.0,1.0
230158407079.0,,,,,1.0
230158407083.0,,,88.0,4.0,1.0
230158777001.0,,,121.0,1.0,2.0
230158777004.0,,,95.0,5.0,1.0
230158777007.0,,,86.0,5.0,2.0
230158777011.0,,,103.0,4.0,1.0
230158777015.0,,,89.0,4.0,2.0
230158777017.0,,,77.0,3.0,1.0
230158777021.0,,,77.0,3.0,1.0
230158777022.0,,,57.0,5.0,1.0
230158777026.0,,,123.0,2.0,1.0
230158777030.0,,,89.0,6.0,1.0
230158777035.0,,,89.0,4.0,2.0
230158777038.0,,,69.0,5.0,2.0
230158777042.0,,,82.0,5.0,2.0
230158777045.0,,,66.0,4.0,1.0
230158777047.0,,,123.0,2.0,1.0
230158777050.0,,,339.0,6.0,2.0
230158777052.0,,,66.0,4.0,1.0
230158777055.0,,,123.0,2.0,1.0
230158777059.0,315.0,,77.0,3.0,1.0
230158777061.0,,,57.0,5.0,1.0
230158777064.0,,,457.0,6.0,1.0
230158777069.0,,,328.0,6.0,1.0
230158777071.0,,,326.0,6.0,1.0
230158777073.0,110.0,,587.0,7.0,2.0
230158777076.0,,,103.0,4.0,1.0
230158777083.0,,,103.0,4.0,1.0
230158777085.0,,,90.0,4.0,2.0
230158777088.0,,,264.0,5.0,1.0
230158777093.0,,,264.0,5.0,1.0
230158777094.0,,,,,1.0
230158777098.0,,,264.0,5.0,1.0
230158801003.0,,,89.0,4.0,2.0
230158801004.0,415.0,,587.0,7.0,2.0
230158801009.0,,,98.0,1.0,1.0
230158801010.0,,,98.0,1.0,1.0
230158801013.0,,,123.0,2.0,1.0
230158801018.0,,,63.0,4.0,1.0
230158801020.0,,,57.0,5.0,1.0
230158801022.0,,,89.0,6.0,1.0
230158801027.0,,,69.0,1.0,2.0
230158801028.0,,,69.0,5.0,2.0
230158801033.0,,,117.0,6.0,1.0
230158801034.0,,,,,2.0
230158801037.0,421.0,,340.0,6.0,2.0
230158801042.0,,,400.0,5.0,2.0
230158801043.0,,,86.0,5.0,2.0
230158801046.0,,,,,1.0
230158801049.0,315.0,,340.0,6.0,2.0
230158801052.0,,,264.0,5.0,1.0
230158801057.0,,,82.0,5.0,2.0
230158801058.0,,,82.0,5.0,2.0
230158801062.0,,,89.0,4.0,2.0
230158801065.0,,,89.0,4.0,2.0
230158801067.0,,,90.0,4.0,2.0
230158801070.0,,,90.0,4.0,2.0
230158801073.0,915.0,,63.0,4.0,1.0
230158801076.0,,,88.0,4.0,1.0
230158801081.0,,,326.0,6.0,1.0
230158801082.0,,,169.0,7.0,2.0
230158801086.0,,,88.0,4.0,1.0
230158840001.0,,,,,1.0
230158840005.0,,,89.0,4.0,2.0
230158840007.0,,,82.0,2.0,2.0
230158840010.0,,,86.0,5.0,2.0
230158840013.0,,,95.0,5.0,1.0
230158840016.0,,,103.0,4.0,1.0
230158840019.0,,,86.0,5.0,2.0
230158840024.0,,,103.0,4.0,1.0
230158840027.0,,,95.0,5.0,1.0
230158840028.0,,,121.0,1.0,2.0
230158840033.0,,,82.0,2.0,2.0
230158840034.0,,,53.0,4.0,1.0
230158840039.0,,,95.0,5.0,1.0
230158840040.0,,,95.0,5.0,1.0
230158840043.0,,,86.0,5.0,2.0
230158840046.0,,,,,2.0
230158840049.0,,,53.0,4.0,1.0
230158840054.0,,,86.0,6.0,1.0
230158840057.0,,,82.0,2.0,2.0
230158840059.0,,,69.0,5.0,2.0
230158840062.0,,,86.0,5.0,2.0
230158840064.0,115.0,,264.0,5.0,1.0
230158840067.0,,,95.0,5.0,1.0
230158840072.0,,,57.0,5.0,1.0
230158840074.0,348.0,,57.0,5.0,1.0
230158840076.0,,,123.0,2.0,1.0
230158840080.0,,,66.0,4.0,1.0
230158840082.0,,,103.0,4.0,1.0
230158840085.0,,,66.0,4.0,1.0
230158840088.0,,,80.0,4.0,2.0
230158840092.0,,,103.0,4.0,1.0
230158840094.0,,,,,1.0
230158840097.0,,,141.0,5.0,2.0
230158840100.0,,,103.0,4.0,1.0
230158840103.0,,,326.0,6.0,1.0
230158840108.0,,,326.0,6.0,1.0
230158840110.0,,,,,1.0
230158840114.0,,,141.0,5.0,2.0
230158840115.0,,,141.0,5.0,2.0
230158840119.0,,,,,2.0
230158929001.0,,,123.0,2.0,1.0
230158929005.0,,,,,1.0
230158929008.0,,,95.0,5.0,1.0
230158929010.0,,,95.0,5.0,1.0
230158929013.0,,,95.0,5.0,1.0
230158929016.0,,,89.0,4.0,2.0
230158929021.0,,,123.0,2.0,1.0
230158929022.0,,,86.0,5.0,2.0
230158929025.0,,,82.0,2.0,2.0
230158929030.0,,,80.0,4.0,2.0
230158929031.0,,,86.0,5.0,2.0
230158929036.0,,,,,2.0
230158929038.0,,,,,2.0
230158929042.0,,,57.0,5.0,1.0
230158929043.0,,,,,1.0
230158929046.0,,,53.0,4.0,1.0
230158929049.0,,,82.0,2.0,2.0
230158929052.0,,,,,2.0
230158929055.0,,,95.0,5.0,1.0
230158929058.0,,,339.0,6.0,2.0
230158929061.0,,,339.0,6.0,2.0
230158929065.0,,,80.0,4.0,2.0
230158929067.0,,,,,2.0
230158929071.0,,,,,1.0
230158929073.0,,,80.0,4.0,2.0
230158929076.0,,,123.0,2.0,1.0
230158929079.0,,,,,1.0
230158929083.0,,,,,2.0
230158929087.0,,,,,1.0
230158929088.0,,,95.0,5.0,1.0
230158929091.0,,,,,2.0
230158929095.0,,,103.0,4.0,1.0
230158929097.0,,,,,2.0
230158929102.0,,,141.0,5.0,2.0
230158929104.0,,,400.0,5.0,2.0
230158948001.0,,,95.0,5.0,1.0
230158948006.0,,,82.0,2.0,2.0
230158948007.0,,,,,1.0
230158948011.0,,,103.0,4.0,1.0
230158948015.0,,,86.0,5.0,2.0
230158948016.0,,,103.0,4.0,1.0
230158948020.0,,,80.0,4.0,2.0
230158948023.0,,,98.0,1.0,1.0
230158948027.0,,,121.0,1.0,2.0
230158948028.0,,,123.0,2.0,1.0
230158948032.0,,,86.0,5.0,2.0
230158948034.0,,,95.0,5.0,1.0
230158948037.0,,,88.0,4.0,2.0
230158948040.0,,,88.0,4.0,2.0
230158948044.0,,,,,2.0
230158948046.0,,,82.0,5.0,2.0
230158948049.0,,,90.0,4.0,2.0
230158948052.0,,,57.0,5.0,1.0
230158948055.0,,,151.0,1.0,1.0
230158948058.0,,,,,1.0
230158948061.0,,,400.0,5.0,2.0
230158948064.0,,,90.0,4.0,2.0
230158948068.0,,,,,2.0
230158948071.0,,,339.0,6.0,2.0
230158948074.0,,,326.0,6.0,1.0
230158948076.0,,,339.0,6.0,2.0
230158948081.0,,,169.0,7.0,1.0
230158948082.0,,,53.0,4.0,1.0
230158948087.0,,,95.0,5.0,1.0
230158948089.0,,,123.0,2.0,1.0
230158948092.0,,,89.0,4.0,2.0
230158948096.0,,,,,1.0
230158948099.0,,,400.0,5.0,2.0
230158948101.0,,,103.0,4.0,1.0
230158948104.0,,,74.0,4.0,2.0
230158948108.0,,,67.0,1.0,2.0
230158948110.0,415.0,,169.0,7.0,1.0
230158948112.0,,,88.0,4.0,1.0
230168777002.0,,,88.0,4.0,1.0
230168777005.0,,,98.0,1.0,1.0
230168777008.0,,,123.0,2.0,1.0
230168777010.0,,,74.0,4.0,2.0
230168777013.0,,,88.0,4.0,1.0
230168777016.0,,,121.0,1.0,2.0
230168777020.0,,,121.0,1.0,2.0
230168777023.0,,,98.0,1.0,1.0
230168777026.0,,,121.0,1.0,2.0
230168777030.0,,,88.0,4.0,2.0
230168777031.0,,,77.0,3.0,1.0
230168777034.0,,,77.0,3.0,1.0
230168777038.0,,,103.0,4.0,1.0
230168777042.0,,,69.0,5.0,2.0
230168777043.0,,,95.0,5.0,1.0
230168777046.0,,,95.0,5.0,1.0
230168777051.0,,,57.0,5.0,1.0
230168777053.0,,,340.0,6.0,2.0
230168777055.0,,,457.0,6.0,1.0
230168777059.0,,,457.0,6.0,1.0
230168777061.0,,,103.0,4.0,1.0
230168777064.0,,,89.0,4.0,2.0
230168777067.0,615.0,,95.0,5.0,1.0
230168777072.0,,,86.0,5.0,2.0
230168777073.0,,,400.0,5.0,2.0
230168777079.0,365.0,,137.0,5.0,2.0
230168777082.0,55.0,,57.0,5.0,1.0
230168777085.0,,,77.0,3.0,1.0
230168777089.0,,,264.0,5.0,1.0
230168777091.0,,,181.0,6.0,2.0
230168777094.0,,,103.0,4.0,1.0
230168777098.0,,,181.0,6.0,2.0
230168777100.0,,,89.0,4.0,2.0
230168777105.0,,,169.0,7.0,1.0
230168777107.0,,,181.0,6.0,2.0
230168777111.0,232.0,,80.0,4.0,2.0
230168777114.0,,,88.0,4.0,1.0
230168777115.0,,,89.0,4.0,2.0
230168777118.0,,,90.0,4.0,2.0
230168777121.0,,,103.0,4.0,1.0
230168777124.0,,,89.0,4.0,2.0
230168801001.0,,,103.0,4.0,1.0
230168801004.0,,,121.0,1.0,2.0
230168801008.0,,,339.0,6.0,2.0
230168801010.0,,,88.0,4.0,2.0
230168801013.0,,,89.0,6.0,1.0
230168801017.0,,,82.0,2.0,2.0
230168801021.0,,,82.0,2.0,2.0
230168801024.0,,,123.0,2.0,1.0
230168801026.0,,,82.0,2.0,2.0
230168801030.0,,,86.0,5.0,2.0
230168801033.0,,,82.0,2.0,2.0
230168801034.0,,,86.0,5.0,2.0
230168801037.0,,,82.0,2.0,2.0
230168801042.0,,,,,1.0
230168801045.0,,,86.0,5.0,2.0
230168801047.0,,,457.0,6.0,1.0
230168801049.0,,,103.0,4.0,1.0
230168801054.0,,,69.0,5.0,2.0
230168801056.0,,,212.0,4.0,1.0
230168801060.0,,,95.0,5.0,1.0
230168801061.0,,,95.0,5.0,1.0
230168801066.0,,,82.0,5.0,2.0
230168801069.0,,,,,2.0
230168801071.0,760.0,,57.0,5.0,1.0
230168801073.0,,,82.0,5.0,2.0
230168801076.0,,,87.0,4.0,2.0
230168801079.0,,,82.0,2.0,2.0
230168801082.0,,,123.0,2.0,1.0
230168801085.0,,,248.0,6.0,1.0
230168801089.0,,,181.0,6.0,2.0
230168801093.0,,,123.0,2.0,1.0
230168801095.0,,,,,2.0
230168801097.0,,,103.0,4.0,1.0
230168801101.0,,,88.0,4.0,1.0
230168840003.0,,,82.0,2.0,2.0
230168840004.0,,,98.0,1.0,1.0
230168840008.0,,,88.0,4.0,1.0
230168840010.0,,,88.0,4.0,1.0
230168840014.0,,,69.0,1.0,2.0
230168840016.0,,,121.0,1.0,2.0
230168840019.0,,,77.0,3.0,1.0
230168840023.0,,,88.0,4.0,2.0
230168840027.0,,,89.0,4.0,2.0
230168840029.0,,,77.0,3.0,1.0
230168840032.0,,,340.0,6.0,2.0
230168840035.0,,,123.0,2.0,1.0
230168840037.0,,,123.0,2.0,1.0
230168840040.0,,,95.0,5.0,1.0
230168840045.0,,,86.0,5.0,2.0
230168840047.0,,,53.0,4.0,1.0
230168840050.0,,,66.0,4.0,1.0
230168840052.0,,,,,1.0
230168840056.0,,,457.0,6.0,1.0
230168840061.0,,,89.0,6.0,1.0
230168840069.0,,,86.0,5.0,2.0
230168840070.0,,,66.0,4.0,1.0
230168840073.0,,,95.0,5.0,1.0
230168840076.0,,,95.0,5.0,1.0
230168840079.0,,,,,1.0
230168840082.0,,,557.0,6.0,2.0
230168840090.0,,,123.0,2.0,1.0
230168840093.0,,,74.0,4.0,2.0
230168840094.0,,,82.0,2.0,2.0
230168840099.0,,,90.0,4.0,2.0
230168840101.0,,,123.0,2.0,1.0
230168840105.0,,,89.0,4.0,2.0
230168840106.0,,,326.0,6.0,1.0
230168840110.0,,,169.0,7.0,1.0
230168840113.0,,,95.0,5.0,1.0
230168840119.0,,,89.0,4.0,2.0
230168840121.0,,,89.0,4.0,2.0
230168840129.0,,,89.0,4.0,2.0
230168929002.0,,,123.0,2.0,1.0
230168929006.0,,,88.0,4.0,1.0
230168929009.0,,,,,2.0
230168929012.0,,,74.0,4.0,2.0
230168929014.0,,,98.0,1.0,1.0
230168929016.0,,,88.0,4.0,1.0
230168929019.0,,,53.0,4.0,1.0
230168929022.0,,,98.0,1.0,1.0
230168929025.0,,,69.0,5.0,2.0
230168929028.0,,,123.0,2.0,1.0
230168929033.0,,,82.0,2.0,2.0
230168929034.0,,,400.0,5.0,2.0
230168929039.0,,,457.0,6.0,1.0
230168929041.0,,,457.0,6.0,1.0
230168929043.0,,,457.0,6.0,1.0
230168929046.0,,,339.0,6.0,2.0
230168929049.0,,,141.0,5.0,2.0
230168929053.0,,,95.0,5.0,1.0
230168929057.0,,,,,1.0
230168929058.0,,,90.0,4.0,2.0
230168929063.0,,,88.0,4.0,1.0
230168929066.0,,,,,2.0
230168929069.0,,,82.0,2.0,2.0
230168929072.0,,,86.0,6.0,1.0
230168929075.0,,,,,2.0
230168929078.0,,,67.0,1.0,2.0
230168929081.0,,,169.0,7.0,1.0
230168929084.0,,,400.0,5.0,2.0
230168929085.0,,,181.0,6.0,2.0
230168929090.0,,,88.0,4.0,1.0
230168929091.0,,,169.0,7.0,1.0
230168929096.0,,,,,1.0
230168929097.0,,,103.0,4.0,1.0
230168929100.0,,,95.0,5.0,1.0
230168963002.0,,,74.0,4.0,2.0
230168963006.0,,,88.0,4.0,1.0
230168963007.0,,,121.0,1.0,2.0
230168963011.0,,,,,2.0
230168963015.0,,,,,1.0
230168963018.0,,,74.0,4.0,2.0
230168963019.0,,,151.0,1.0,1.0
230168963024.0,,,53.0,4.0,1.0
230168963025.0,,,98.0,1.0,1.0
230168963028.0,,,98.0,1.0,1.0
230168963031.0,,,88.0,4.0,2.0
230168963035.0,,,103.0,4.0,1.0
230168963037.0,,,,,2.0
230168963041.0,,,,,1.0
230168963044.0,,,88.0,4.0,2.0
230168963048.0,,,340.0,6.0,2.0
230168963050.0,,,89.0,6.0,1.0
230168963053.0,75.0,,82.0,5.0,2.0
230168963055.0,,,80.0,4.0,2.0
230168963059.0,,,95.0,5.0,1.0
230168963061.0,,,,,2.0
230168963064.0,,,339.0,6.0,2.0
230168963067.0,,,457.0,6.0,1.0
230168963070.0,515.0,,328.0,6.0,1.0
230168963075.0,,,,,1.0
230168963076.0,,,90.0,4.0,2.0
230168963080.0,140.0,,57.0,5.0,1.0
230168963082.0,,,66.0,4.0,1.0
230168963086.0,165.0,,87.0,4.0,2.0
230168963088.0,,,89.0,4.0,2.0
230168963093.0,,,67.0,1.0,2.0
230168963096.0,215.0,,137.0,5.0,2.0
230168963097.0,,,141.0,5.0,2.0
